st_gender,st_spg,st_mmog,st_age,st_immig,st_belong,st_repeat,pa_books,pa_educ,pa_escs,W_FSTUWT,math_score,scie_score,read_score,good_math,good_scie,good_read,bad_math,bad_scie,bad_read
Male,Once or twice a week,Every day,16,Native,-2.3396,0,11-25 books,10,-1.451,138.4823,509.9736,487.48709,507.47449,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,16,Native,-.0251,0,101-200 books,10,-.4563,138.4823,534.18451,502.47809,525.61761,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.83,Native,.4801,0,11-25 books,13,.0252,138.4823,510.8222,520.33099,554.02301,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.33,Native,.6642,0,26-100 books,10,-1.1737,152.1757,362.86499,397.45551,447.83719,0,0,0,1,1,1
Male,Never or hardly ever,Never or hardly ever,15.58,Native,1.398,0,26-100 books,18,.8613,139.4885,492.6615,493.05469,519.49573,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.5,Native,-.0621,0,0-10 books,13,-.583,139.4885,445.70499,431.9252,448.47269,0,0,0,1,1,1
Male,Never or hardly ever,Every day,15.75,Native,.2283,0,26-100 books,15,.7776999999999999,139.4885,479.55389,497.03241,415.3996,0,0,0,0,0,1
Male,Every day,Every day,15.75,Native,.6241,0,11-25 books,15,.1384,103.9178,462.55219,494.40939,483.64639,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.2947,0,26-100 books,15,-.3024,97.52198,490.23792,512.90527,498.8255,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Second-Generation,.2947,0,101-200 books,13,.1187,97.52198,454.48318,451.01901,489.79211,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,-.1745,0,101-200 books,15,.071,97.52198,498.793,509.61801,548.49109,0,0,0,0,0,0
Male,Almost every day,Once or twice a month,15.58,Native,.2416,0,More than 500 books,13,.7595,103.9178,448.56229,484.55569,469.23151,0,0,0,1,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-.0869,0,26-100 books,10,-.5885,108.3578,553.38977,475.33261,553.4306,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Second-Generation,2.5915,0,11-25 books,10,-1.0792,108.3578,406.65851,358.1795,431.20099,0,0,0,1,1,1
Female,Once or twice a month,Never or hardly ever,16.25,Second-Generation,.412,0,101-200 books,13,-.7329,108.3578,557.6911,576.29309,620.04138,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,1.398,0,26-100 books,18,.0585,108.3578,459.12479,471.98279,522.77319,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.08,Native,.6642,0,101-200 books,15,.9339,108.3578,558.04462,584.41467,602.06848,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,2.5915,0,201-500 books,18,.6365,108.3578,566.04352,561.81458,588.30939,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.9646,0,26-100 books,10,-1.05,108.3578,544.21301,590.61188,533.93127,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Native,-1.4603,0,26-100 books,13,-.144,108.3578,582.47089,579.64447,583.95367,0,0,0,0,0,0
Male,Once or twice a month,Every day,15.75,Native,.6642,0,101-200 books,18,1.3784,102.285,587.80682,618.86267,596.90582,0,1,0,0,0,0
Male,Once or twice a week,Once or twice a week,16.25,Second-Generation,.331,0,201-500 books,15,-.2154,102.285,416.9144,346.99481,385.66031,0,0,0,1,1,1
Male,Never or hardly ever,Never or hardly ever,15.92,Native,.4638,0,101-200 books,10,-.6637,102.285,575.5257,619.53192,575.2168,0,1,0,0,0,0
Male,Once or twice a week,Once or twice a week,16.25,Native,.3171,0,101-200 books,13,-.2327,102.285,646.46838,653.91052,611.66449,1,1,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,16,Native,-.664,0,201-500 books,18,1.6135,102.285,479.89441,510.9476,488.24551,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,.331,0,More than 500 books,18,1.5205,97.52198,528.01282,571.96802,601.3338,0,0,1,0,0,0
Female,Once or twice a month,Never or hardly ever,15.75,Native,.9646,0,101-200 books,13,-.0671,97.52198,475.96689,498.3118,512.3454,0,0,0,0,0,0
Male,Never or hardly ever,Every day,15.5,Native,.412,0,26-100 books,13,-.0879,103.9178,537.30548,564.92603,560.51837,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,16.17,Second-Generation,-.2216,1,201-500 books,18,1.0934,103.9178,488.60379,429.72049,438.94009,0,0,0,0,1,1
Male,Once or twice a month,Once or twice a month,15.75,Second-Generation,.045,1,201-500 books,13,-.4926,103.9178,449.03561,498.53949,470.11221,0,0,0,1,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,-.3381,0,11-25 books,13,-.2968,170.7018,495.3577,450.53531,483.21561,0,0,0,0,0,0
Male,Almost every day,Almost every day,16.17,Native,.0964,0,11-25 books,13,-.5162,141.8252,375.12109,381.56491,346.77359,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,15.83,Native,-3.1297,0,0-10 books,13,-.7399,141.8252,484.95309,465.17761,435.51801,0,0,0,0,0,1
Male,Never or hardly ever,Once or twice a week,16.08,Native,-.3381,1,0-10 books,18,.4223,141.8252,400.0412,424.0853,352.81799,0,0,0,1,1,1
Female,Almost every day,Almost every day,15.75,Native,-.924,1,201-500 books,18,.5802,110.7744,512.09338,580.05969,586.82562,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,15.75,Native,.9357,1,26-100 books,18,1.293,104.6187,551.73199,563.33478,494.70529,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Second-Generation,.9357,0,26-100 books,13,-.0514,110.7744,485.81741,468.6655,507.94461,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.67,Native,.514,0,26-100 books,13,-.1883,110.7744,550.8255,560.41193,581.97632,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.08,Native,.3171,1,11-25 books,18,.8857,110.7744,448.7486,441.81311,491.1051,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,15.83,First-Generation,.514,1,26-100 books,13,-.6830000000000001,110.7744,585.27588,680.3689,707.62817,0,1,1,0,0,0
Female,Once or twice a month,Never or hardly ever,16,Second-Generation,-1.7886,0,101-200 books,18,.4657,110.7744,423.74829,394.0546,466.07721,0,0,0,1,1,0
Female,Once or twice a month,Never or hardly ever,15.92,Native,-.3011,1,201-500 books,18,1.767,110.7744,543.34412,538.92932,560.86169,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.5,Native,.4801,0,26-100 books,15,.4332,104.6187,619.45282,612.98682,606.46588,1,1,1,0,0,0
Male,Once or twice a week,Almost every day,15.42,Native,.6642,0,More than 500 books,18,1.4242,104.6187,594.21002,621.52759,650.86023,0,1,1,0,0,0
Male,Once or twice a month,Once or twice a month,15.42,Second-Generation,.3171,0,11-25 books,15,-.2347,104.6187,544.45453,568.9425,607.60242,0,0,1,0,0,0
Male,Once or twice a week,Once or twice a week,15.42,Native,1.5043,0,26-100 books,15,.2275,104.6187,536.15118,534.61389,530.20331,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,2.5915,0,More than 500 books,18,2.3478,102.9295,631.29761,657.00012,682.48981,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,.3171,0,201-500 books,15,.4093,102.9295,601.46649,611.2804,618.86542,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.08,Native,1.398,0,101-200 books,18,1.1032,102.9295,512.94043,503.0625,532.14832,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,.1258,0,101-200 books,18,1.2978,102.9295,548.55688,576.94,664.62231,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,-.5046,0,11-25 books,18,1.2812,102.9295,454.99881,446.52521,521.46112,0,0,0,0,1,0
Female,Once or twice a week,Never or hardly ever,16,Native,-.2387,0,101-200 books,13,.2045,102.9295,584.43762,607.11261,641.07703,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Second-Generation,.1258,0,26-100 books,18,-.0279,102.9295,558.59308,554.25909,627.4837,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,-.2216,0,101-200 books,18,1.3709,102.9295,579.62952,569.22717,611.22168,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,-.3381,0,201-500 books,18,.7463,102.9295,552.05933,572.0863,600.26923,0,0,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.17,Native,-1.3626,0,101-200 books,18,1.301,103.071,577.9787,584.67462,584.71503,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,16.17,Native,-1.0325,0,26-100 books,15,.345,103.071,578.5744,582.53351,587.67358,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,16,Native,.7934,0,0-10 books,10,-1.6655,103.071,552.48529,556.0813,579.52917,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.92,Native,1.398,0,11-25 books,18,.6873,103.071,485.24689,475.47641,529.81909,0,0,0,0,0,0
Male,Almost every day,Every day,16.08,Native,.045,0,26-100 books,13,.1665,103.071,608.3678,581.5257,573.61493,1,0,0,0,0,0
Male,Once or twice a month,Never or hardly ever,15.67,Native,.2809,0,201-500 books,18,1.4407,103.071,677.03748,700.14563,736.18298,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Second-Generation,2.5915,1,More than 500 books,13,-.1384,110.7744,446.53671,434.24399,493.2254,0,0,0,1,1,0
Male,Once or twice a month,Almost every day,15.75,Native,1.398,1,26-100 books,18,1.072,104.6187,506.4798,493.57529,509.24619,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,First-Generation,.9646,1,26-100 books,13,-.7098,93.55789,498.1777,529.5976,527.59741,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.5,First-Generation,-.7123,0,26-100 books,18,.6443,93.55789,405.625,440.97961,491.6777,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.412,0,101-200 books,13,-.1813,93.55789,416.48209,406.92789,488.698,0,0,0,1,1,0
Female,Every day,Every day,15.75,Native,1.1245,0,0-10 books,10,-1.3575,93.55789,506.2218,515.10199,484.41861,0,0,0,0,0,0
Male,Every day,Every day,15.5,Native,.9357,0,26-100 books,10,-.9792999999999999,109.8749,539.94238,559.8349,538.84332,0,0,0,0,0,0
Male,Once or twice a month,Every day,15.33,Second-Generation,-1.8419,0,26-100 books,18,.0898,109.8749,529.7345,569.10303,548.70782,0,0,0,0,0,0
Male,Once or twice a month,Never or hardly ever,15.83,Native,2.5915,1,11-25 books,13,-.4646,109.8749,546.4093,593.47131,502.88449,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,15.33,Second-Generation,-.7985,0,101-200 books,15,.7044,109.8749,484.5676,520.34882,505.61661,0,0,0,0,0,0
Male,Once or twice a month,Once or twice a month,16.25,Native,2.5915,1,0-10 books,10,-.1536,109.8749,445.58401,440.89471,409.40411,0,0,0,1,1,1
Male,Once or twice a week,Almost every day,15.92,Native,-1.711,0,11-25 books,10,-.2365,109.8749,436.03061,448.1409,462.6301,0,0,0,1,1,0
Male,Once or twice a week,Never or hardly ever,15.33,Second-Generation,-.4838,0,11-25 books,10,-1.2096,109.8749,458.0607,468.13129,462.21851,0,0,0,0,0,0
Female,Once or twice a week,Almost every day,16,Native,-.2015,0,11-25 books,13,-.1588,101.7039,472.02359,489.74979,470.41641,0,0,0,0,0,0
Female,Once or twice a week,Once or twice a month,16,Second-Generation,-.6239,0,101-200 books,15,.706,101.7039,482.80289,485.51309,501.4697,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.412,0,11-25 books,15,-.5088,101.7039,487.54691,487.8566,506.42401,0,0,0,0,0,0
Female,Once or twice a month,Once or twice a month,16.17,Native,-.0963,0,101-200 books,18,.7060999999999999,101.7039,545.08447,604.55017,632.87567,0,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Second-Generation,-.4839,0,0-10 books,13,-.5589,101.7039,484.63531,467.59351,488.87869,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,16.17,Native,1.0676,0,11-25 books,15,.07,101.7039,453.91891,479.2135,485.39941,0,0,0,0,0,0
Male,Every day,Every day,15.83,Native,2.5915,0,0-10 books,15,-.0914,93.55789,545.92841,532.57898,507.48318,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,16.08,Native,-.0621,0,201-500 books,18,.8781,93.55789,469.00409,478.17239,454.4968,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,16,Native,-.66,0,11-25 books,13,-.652,93.55789,417.9805,459.79041,462.3681,0,0,0,1,0,0
Male,Never or hardly ever,Never or hardly ever,15.75,Native,1.0269,0,101-200 books,10,-.552,93.55789,439.93579,434.05859,413.95099,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.75,Native,.6642,0,26-100 books,10,-.9874000000000001,93.55789,504.4595,489.9845,554.51288,0,0,0,0,0,0
Male,Never or hardly ever,Every day,15.33,Native,2.5915,0,101-200 books,13,-.0057,109.8749,453.9877,425.1037,482.8006,0,0,0,0,1,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,.6642,0,101-200 books,10,.1106,183.9211,450.78659,423.4411,449.1218,0,0,0,0,1,1
Female,Never or hardly ever,Never or hardly ever,15.42,Native,-1.3612,0,26-100 books,13,-.7906,183.9211,385.39139,383.04941,403.36639,0,0,0,1,1,1
Female,Almost every day,Every day,15.67,Native,.3968,0,More than 500 books,10,.1903,183.9211,438.85641,464.7146,439.26181,0,0,0,1,0,1
Male,Never or hardly ever,Never or hardly ever,15.92,Native,-.2712,1,11-25 books,10,-1.0141,205.5765,545.74542,550.12152,568.71082,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.92,Native,.5676,0,More than 500 books,10,.4171,205.5765,445.3335,397.04111,386.67761,0,0,0,1,1,1
Male,Never or hardly ever,Almost every day,15.42,Native,.7701,0,101-200 books,15,.3043,205.5765,473.8205,420.67639,429.93259,0,0,0,0,1,1
Male,Once or twice a month,Never or hardly ever,15.75,Native,-.6925,0,101-200 books,13,-.1447,205.5765,404.97641,387.55679,419.289,0,0,0,1,1,1
Male,Once or twice a week,Every day,16.08,Native,-.841,0,26-100 books,10,-1.2241,205.5765,450.90131,484.81021,456.03171,0,0,0,0,0,0
Male,Once or twice a week,Almost every day,15.92,Native,-.5753,0,101-200 books,18,.7744,205.5765,468.08389,419.43011,386.9115,0,0,0,0,1,1
Male,Once or twice a week,Almost every day,15.83,Native,-.7346,0,101-200 books,15,-.0301,205.5765,614.62012,588.56812,540.70142,1,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16,Native,.3171,0,More than 500 books,18,1.5822,199.935,526.75751,565.01709,613.32098,0,0,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.33,Native,.4597,0,101-200 books,15,-.347,183.9211,532.44128,458.1297,493.18951,0,0,0,0,0,0
Female,Once or twice a week,Almost every day,15.83,Native,-.5624,0,101-200 books,18,-.0921,183.9211,404.3804,399.50421,413.4426,0,0,0,1,1,1
Female,Once or twice a week,Once or twice a week,15.75,Native,.0046,0,26-100 books,10,-.6392,183.9211,374.18661,346.81909,401.10971,0,0,0,1,1,1
Male,Almost every day,Once or twice a week,15.67,Native,.9357,0,101-200 books,18,1.0896,205.5765,540.95239,560.74512,525.1579,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.5,Native,-1.2158,0,11-25 books,10,-.7576000000000001,205.5765,505.1626,507.53531,520.52832,0,0,0,0,0,0
Male,Almost every day,Once or twice a week,15.5,Native,.3171,0,11-25 books,18,.7894,205.5765,448.48029,467.49289,426.27859,0,0,0,1,0,1
Male,Almost every day,Almost every day,15.83,Native,.2947,1,More than 500 books,15,1.381,111.0167,539.15002,577.67072,519.89789,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,2.5915,0,201-500 books,15,.6948,114.1251,503.23801,550.60162,575.6662,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.5,Native,-.6178,0,201-500 books,15,.544,114.1251,606.72888,669.38232,686.14771,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,-.1613,0,26-100 books,10,-.6045,114.1251,486.24789,518.80292,533.87042,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,-.0421,0,0-10 books,13,-.8354,114.1251,447.095,431.27411,467.16089,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,15.42,Native,.6051,0,11-25 books,13,-.6451,114.1251,371.26331,465.7579,486.29709,0,0,0,1,0,0
Female,Once or twice a week,Never or hardly ever,15.42,Native,-2.0518,0,101-200 books,13,-.0031,114.1251,495.57971,551.18402,488.84201,0,0,0,0,0,0
Male,Once or twice a week,Never or hardly ever,15.42,Native,.4801,0,201-500 books,10,-.6856,111.0167,667.01947,709.565,603.87439,1,1,1,0,0,0
Male,Almost every day,Every day,15.33,Native,.6642,0,26-100 books,15,-.029,111.0167,461.35431,496.37311,464.72391,0,0,0,0,0,0
Male,Almost every day,Every day,15.75,Native,.7934,0,101-200 books,15,.2189,111.0167,403.3688,389.50281,356.7308,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,15.33,Native,-.5242,0,11-25 books,15,-.4013,111.0167,418.07971,448.78079,394.42001,0,0,0,1,1,1
Male,Almost every day,Once or twice a week,15.33,Native,2.5915,0,26-100 books,13,-.3337,111.0167,475.32831,468.32901,451.8251,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.92,Native,1.5043,0,201-500 books,18,1.485,104.2071,548.14929,623.94739,609.5083,0,1,1,0,0,0
Female,Once or twice a week,Never or hardly ever,15.83,Native,.0573,0,201-500 books,15,.1433,104.2071,535.45697,579.91089,610.79291,0,0,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Native,1.1088,0,26-100 books,10,-.621,104.2071,606.32953,618.14929,652.07617,1,1,1,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.17,Native,.9646,0,11-25 books,10,-.7703,104.2071,491.37149,502.9342,530.77551,0,0,0,0,0,0
Female,Once or twice a week,Never or hardly ever,15.67,Native,-1.148,0,26-100 books,10,-.4098,104.2071,441.6879,479.03021,489.55069,0,0,0,1,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,1.398,0,101-200 books,15,.2769,104.2071,527.91321,584.34271,598.38672,0,0,0,0,0,0
Male,Almost every day,Once or twice a week,15.83,Native,1.398,0,More than 500 books,13,.5495,108.2529,629.3609,741.39288,687.26428,1,1,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.83,Native,.6642,0,More than 500 books,13,.2267,108.2529,584.38531,608.98718,620.19012,0,1,1,0,0,0
Male,Almost every day,Every day,15.75,Native,-.1144,0,26-100 books,10,-1.2929,108.2529,647.32159,732.43622,672.18982,1,1,1,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.08,Native,.6642,0,201-500 books,18,1.3739,108.2529,595.74957,627.3064,572.41718,0,1,0,0,0,0
Male,Once or twice a week,Every day,15.75,Native,-1.2871,0,101-200 books,13,.1099,108.2529,626.6438,663.83441,591.36371,1,1,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,-2.032,0,26-100 books,15,.003,114.1251,486.95059,517.0545,571.42432,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.17,Native,1.398,0,101-200 books,10,-.764,111.0167,394.73859,423.5878,464.1037,0,0,0,1,1,0
Male,Every day,Every day,15.92,Native,1.5043,0,26-100 books,13,-.7116,111.0167,458.6897,445.07501,420.3468,0,0,0,0,1,1
Male,Once or twice a week,Once or twice a week,16,First-Generation,-.7346,1,0-10 books,18,-.5332,79.07432,420.5816,342.62311,308.82571,0,0,0,1,1,1
Female,Never or hardly ever,Once or twice a month,15.83,Native,.0509,0,11-25 books,18,.0832,93.85209,343.28171,362.84,320.72711,0,0,0,1,1,1
Female,Almost every day,Once or twice a week,16.33,Second-Generation,.4597,1,101-200 books,15,-.4881,93.85209,343.60211,343.90979,345.15921,0,0,0,1,1,1
Male,Once or twice a week,Every day,16,Second-Generation,-2.0945,0,26-100 books,15,-.4228,79.07432,442.2803,385.5499,409.12729,0,0,0,1,1,1
Male,Never or hardly ever,Every day,15.42,Second-Generation,-2.0518,0,11-25 books,15,-.2951,79.07432,396.61829,372.2215,376.71991,0,0,0,1,1,1
Male,Never or hardly ever,Never or hardly ever,15.42,Native,-.2712,0,0-10 books,10,-1.5338,79.07432,485.6301,481.17889,447.53531,0,0,0,0,0,1
Male,Once or twice a month,Once or twice a month,15.83,Native,.5568,0,0-10 books,10,-1.0113,79.07432,390.53171,361.0025,389.76001,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.92,Second-Generation,.7244,0,0-10 books,18,.1165,95.09475999999999,317.76651,293.14691,337.1701,0,0,0,1,1,1
Male,Once or twice a month,Once or twice a month,16.25,Second-Generation,-.0545,0,0-10 books,10,-1.6501,76.82723,403.8721,452.16589,417.6673,0,0,0,1,0,1
Female,Once or twice a month,Once or twice a month,16.25,First-Generation,-.5753,0,0-10 books,3,-2.0071,93.85209,300.02341,327.172,315.7178,0,0,0,1,1,1
Female,Once or twice a month,Never or hardly ever,15.42,Native,.4597,1,26-100 books,15,.5625,104.971,465.03531,485.6604,498.56671,0,0,0,0,0,0
Female,Once or twice a week,Once or twice a week,15.5,Native,.1052,0,26-100 books,10,-1.1392,104.971,460.66339,474.9245,452.17191,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,-.3821,1,11-25 books,15,-.4524,104.971,453.49899,487.58719,528.67499,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.83,Native,-.1314,0,101-200 books,13,-.5067,104.971,484.30771,556.43127,526.09381,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,-.1515,0,11-25 books,10,-1.0188,104.971,507.82779,518.26453,544.12207,0,0,0,0,0,0
Male,Once or twice a month,Every day,15.92,Native,.6642,0,26-100 books,10,-.574,111.3319,524.20007,545.047,501.164,0,0,0,0,0,0
Male,Every day,Every day,16,Native,.6642,0,0-10 books,13,-1.0395,111.3319,510.82941,586.12659,561.93878,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.83,Native,.0248,0,0-10 books,18,-.4544,111.3319,504.78201,495.80081,499.8562,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.67,Native,.2947,0,201-500 books,13,-.1223,104.971,560.90662,592.64771,590.5885,0,0,0,0,0,0
Female,Never or hardly ever,Once or twice a week,15.58,Native,.6642,0,26-100 books,10,-.8212,104.971,406.2131,384.41089,428.48581,0,0,0,1,1,1
Female,Never or hardly ever,Never or hardly ever,15.33,Native,-1.0856,0,201-500 books,13,.3191,104.971,550.87708,548.01959,543.4129,0,0,0,0,0,0
Female,Every day,Once or twice a week,15.42,Native,-.8064,0,26-100 books,3,-2.3903,104.971,577.5307,613.3457,588.12842,0,1,0,0,0,0
Female,Once or twice a week,Once or twice a month,15.58,Native,.9357,0,201-500 books,13,-.4326,104.971,472.6947,460.5105,464.2345,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.58,Native,.75,0,11-25 books,13,-.0348,104.971,463.77911,490.78339,486.3623,0,0,0,0,0,0
Female,Once or twice a month,Once or twice a month,16.25,Native,.1052,0,26-100 books,3,-2.0503,104.971,419.0621,435.16751,455.83691,0,0,0,1,1,0
Male,Every day,Every day,16.08,Native,1.398,0,26-100 books,13,-.6593,118.9671,466.32309,509.0137,503.02911,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,15.58,Native,-.0171,0,26-100 books,15,.6471,118.9671,450.42819,452.32181,450.06171,0,0,0,0,0,0
Male,Once or twice a week,Once or twice a week,15.58,Native,1.398,0,201-500 books,18,.7615,118.9671,501.12369,506.1813,482.53781,0,0,0,0,0,0
Male,Once or twice a week,Every day,15.33,Native,.9357,0,101-200 books,15,1.1371,118.9671,427.95831,421.10101,430.39191,0,0,0,1,1,1
Male,Once or twice a week,Once or twice a week,15.42,Native,.1258,0,26-100 books,13,.0755,118.9671,453.35519,449.18259,483.12,0,0,0,0,1,0
Male,Once or twice a week,Once or twice a week,15.5,Native,.514,0,201-500 books,10,-.5423,118.9671,490.8208,534.29871,526.48041,0,0,0,0,0,0
Male,Once or twice a month,Never or hardly ever,15.67,Native,-1.4862,0,26-100 books,10,-.751,118.9671,438.94931,429.2565,379.2547,0,0,0,1,1,1
Male,Every day,Every day,15.83,Native,.2947,1,101-200 books,13,.3052,118.9671,567.14709,499.1254,487.82501,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,16,Native,.1052,1,26-100 books,10,-1.2992,119.9456,541.2666,562.37531,577.09821,0,0,0,0,0,0
Female,Once or twice a week,Once or twice a week,15.67,Native,-.2857,0,201-500 books,15,.2844,119.9456,489.75079,515.09869,501.7695,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,15.75,Native,.045,0,26-100 books,13,.3781,119.9456,453.35919,479.25769,462.66519,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,.6642,0,101-200 books,10,-.5241,119.9456,502.04849,504.90451,485.56131,0,0,0,0,0,0
Male,Every day,Every day,15.42,Native,.1802,0,101-200 books,13,.0541,108.8926,483.14371,467.58289,455.2966,0,0,0,0,0,0
Male,Never or hardly ever,Never or hardly ever,16.33,Second-Generation,1.5611,1,0-10 books,13,-.9446,108.8926,439.65149,417.26721,479.84979,0,0,0,1,1,0
Female,Never or hardly ever,Never or hardly ever,15.75,Native,.9646,0,26-100 books,10,-.886,108.8926,558.45813,522.99298,525.85822,0,0,0,0,0,0
Female,Once or twice a month,Never or hardly ever,16.33,Native,.6642,0,26-100 books,18,1.0174,108.8926,548.03998,565.25317,585.92297,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,1.4064,0,26-100 books,18,.7465000000000001,108.8926,529.72357,528.99622,555.11353,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.33,Native,.0248,0,11-25 books,10,-1.1875,108.8926,503.57629,550.89337,573.89478,0,0,0,0,0,0
Female,Never or hardly ever,Never or hardly ever,16.25,Native,1.5043,0,101-200 books,13,-.5697,108.8926,554.84271,576.16638,627.42493,0,0,1,0,0,0
Male,Almost every day,Almost every day,15.75,Native,1.398,0,201-500 books,13,.3245,115.189,626.034,618.85699,534.51941,1,1,0,0,0,0
Male,Almost every day,Every day,16.33,Native,.6642,0,26-100 books,15,.351,115.189,533.49872,535.92493,512.81927,0,0,0,0,0,0
Male,Once or twice a month,Almost every day,15.83,Native,-.4256,0,26-100 books,13,-.3822,115.189,509.79611,520.13831,524.12671,0,0,0,0,0,0
Female,Once or twice a month,Once or twice a month,15.5,Native,2.5915,1,26-100 books,10,-1.2009,119.9456,471.0715,479.755,488.49451,0,0,0,0,0,0
Male,Almost every day,Almost every day,15.67,Native,-.5064,0,101-200 books,18,1.4777,108.8926,621.8111,616.46411,578.35822,1,1,0,0,0,0
Male,Once or twice a week,Every day,15.67,Native,-2.0518,0,11-25 books,15,.5227000000000001,108.8926,488.78201,520.01648,504.71701,0,0,0,0,0,0
Male,Almost every day,Every day,16.25,Native,-.4512,0,26-100 books,13,.0907,117.6679,513.92169,536.76398,556.7486,0,0,0,0,0,0
