Date,Open,High,Low,Close,Volume,Adj Close
2009-09-10,5596.45,5626.97,5547.37,5594.77,35105200,5594.77
2009-09-09,5463.93,5578.15,5450.40,5574.26,33252700,5574.26
2009-09-08,5474.69,5502.77,5455.38,5481.73,24068900,5481.73
2009-09-07,5400.76,5477.13,5400.76,5463.51,000,5463.51
2009-09-04,5328.59,5404.30,5320.28,5384.43,28535100,5384.43
2009-09-03,5332.50,5364.03,5278.50,5301.42,25969000,5301.42
2009-09-02,5325.94,5337.84,5263.11,5319.84,30401300,5319.84
2009-09-01,5479.35,5507.48,5327.29,5327.29,31245400,5327.29
2009-08-31,5474.62,5495.56,5437.92,5458.04,10442600,5458.04
2009-08-28,5512.17,5573.89,5502.46,5517.35,23480600,5517.35
2009-08-27,5512.90,5540.43,5432.06,5470.33,26021000,5470.33
2009-08-26,5548.77,5572.47,5500.10,5521.97,25119900,5521.97
2009-08-25,5482.99,5575.53,5472.63,5557.09,25861600,5557.09
2009-08-24,5482.60,5531.76,5481.36,5519.75,23621400,5519.75
2009-08-21,5296.01,5478.18,5286.23,5462.74,43773600,5462.74
2009-08-20,5261.66,5325.86,5261.66,5311.06,21068200,5311.06
2009-08-19,5210.47,5253.71,5158.60,5231.98,22579000,5231.98
2009-08-18,5218.09,5250.74,5200.47,5250.74,18722700,5250.74
2009-08-17,5296.33,5296.33,5173.84,5201.61,27515600,5201.61
2009-08-14,5402.99,5444.13,5289.78,5309.11,27562700,5309.11
2009-08-13,5357.77,5455.27,5357.77,5401.11,27357600,5401.11
2009-08-12,5283.41,5367.63,5252.15,5350.09,24946800,5350.09
2009-08-11,5423.16,5455.18,5272.36,5285.81,27981400,5285.81
2009-08-10,5451.79,5452.20,5390.70,5418.12,20204100,5418.12
2009-08-07,5366.38,5480.93,5312.78,5458.96,31454900,5458.96
2009-08-06,5389.58,5422.02,5340.36,5369.98,28714400,5369.98
2009-08-05,5406.38,5451.77,5333.52,5353.01,30461000,5353.01
2009-08-04,5418.83,5427.57,5360.44,5417.02,26131300,5417.02
2009-08-03,5330.87,5463.32,5309.35,5426.85,29195700,5426.85
2009-07-31,5349.14,5383.02,5303.69,5332.14,32450300,5332.14
2009-07-30,5293.55,5396.95,5251.50,5360.66,36630900,5360.66
2009-07-29,5168.89,5307.82,5159.25,5270.32,31479900,5270.32
2009-07-28,5261.90,5304.05,5174.09,5174.74,32270300,5174.74
2009-07-27,5269.15,5309.62,5216.49,5251.55,23239800,5251.55
2009-07-24,5233.85,5301.91,5202.02,5229.36,30435400,5229.36
2009-07-23,5129.22,5258.84,5101.26,5247.28,29287400,5247.28
2009-07-22,5098.84,5137.51,5050.40,5121.56,24780000,5121.56
2009-07-21,5041.19,5141.36,5027.30,5093.97,23944300,5093.97
2009-07-20,5014.50,5063.60,5007.95,5030.15,21907700,5030.15
2009-07-17,4980.01,5017.60,4960.65,4978.40,30019000,4978.40
2009-07-16,4920.77,4998.68,4904.24,4957.19,26740800,4957.19
2009-07-15,4799.25,4928.45,4798.69,4928.44,28678300,4928.44
2009-07-14,4734.20,4802.98,4705.91,4781.69,24792000,4781.69
2009-07-13,4564.94,4722.34,4524.01,4722.34,23699200,4722.34
2009-07-10,4613.12,4644.55,4570.05,4576.31,19961800,4576.31
2009-07-09,4600.17,4669.92,4596.32,4630.07,21032700,4630.07
2009-07-08,4594.87,4630.62,4558.00,4572.65,22458300,4572.65
2009-07-07,4663.37,4703.30,4590.69,4598.19,20505400,4598.19
2009-07-06,4669.66,4686.90,4611.21,4651.82,19218400,4651.82
2009-07-03,4738.00,4748.32,4685.27,4708.21,15423100,4708.21
2009-07-02,4891.00,4891.00,4718.49,4718.49,25845800,4718.49
2009-07-01,4820.61,4930.35,4818.91,4905.44,23411300,4905.44
2009-06-30,4897.46,4905.64,4790.17,4808.64,23093900,4808.64
2009-06-29,4768.11,4901.36,4762.61,4885.09,21406800,4885.09
2009-06-26,4818.19,4866.80,4753.93,4776.47,22572600,4776.47
2009-06-25,4838.04,4838.04,4720.24,4800.56,23083200,4800.56
2009-06-24,4728.78,4840.35,4698.19,4836.01,26187600,4836.01
2009-06-23,4680.34,4752.86,4669.80,4707.15,26326200,4707.15
2009-06-22,4837.28,4846.09,4693.34,4693.40,29320600,4693.40
2009-06-19,4844.82,4878.82,4816.12,4839.46,77798700,4839.46
2009-06-18,4810.35,4858.67,4768.94,4837.48,29091500,4837.48
2009-06-17,4883.06,4886.65,4761.20,4799.98,35484400,4799.98
2009-06-16,4899.81,4933.79,4870.20,4890.72,22942900,4890.72
2009-06-15,5051.35,5051.35,4886.40,4889.94,26581700,4889.94
2009-06-12,5098.01,5108.77,5044.33,5069.24,21757100,5069.24
2009-06-11,5039.97,5120.87,5038.03,5107.26,18470800,5107.26
2009-06-10,5047.53,5133.40,5034.81,5051.18,25758300,5051.18
2009-06-09,5018.41,5064.36,4982.12,4997.86,22523100,4997.86
2009-06-08,5060.72,5060.72,4969.96,5004.72,23045100,5004.72
2009-06-05,5092.62,5165.27,5047.83,5077.03,28218400,5077.03
2009-06-04,5059.80,5121.00,5044.17,5064.80,25630900,5064.80
2009-06-03,5150.02,5158.33,5036.54,5054.53,24432900,5054.53
2009-06-02,5116.38,5177.59,5096.00,5144.06,28685700,5144.06
2009-06-01,4992.10,5156.62,4991.21,5142.56,25664400,5142.56
2009-05-29,4964.91,5009.60,4927.67,4940.82,31082100,4940.82
2009-05-28,4958.65,4986.96,4884.92,4932.88,24783900,4932.88
2009-05-27,5002.34,5035.51,4962.76,5000.77,26856100,5000.77
2009-05-26,4891.29,4994.05,4802.80,4985.60,28322300,4985.60
2009-05-25,4936.04,4942.14,4829.90,4918.45,14518100,4918.45
2009-05-22,4904.67,4964.68,4868.56,4918.75,21895600,4918.75
2009-05-21,4997.49,4997.49,4874.97,4900.67,22499200,4900.67
2009-05-20,4954.35,5060.76,4949.85,5038.94,38091800,5038.94
2009-05-19,4874.84,5005.45,4874.84,4959.62,41785900,4959.62
2009-05-18,4702.81,4858.65,4655.53,4851.96,31398700,4851.96
2009-05-15,4757.32,4776.64,4685.18,4737.50,40828900,4737.50
2009-05-14,4727.68,4744.62,4653.25,4738.47,33112400,4738.47
2009-05-13,4864.67,4881.25,4714.18,4727.61,42857000,4727.61
2009-05-12,4836.99,4926.69,4821.53,4854.11,34664400,4854.11
2009-05-11,4907.29,4917.73,4832.37,4866.91,30918800,4866.91
2009-05-08,4851.52,4965.88,4846.85,4913.90,38264700,4913.90
2009-05-07,4898.54,4980.30,4792.17,4804.10,45458000,4804.10
2009-05-06,4848.94,4945.54,4827.88,4880.71,40863000,4880.71
2009-05-05,4897.40,4928.03,4843.60,4853.03,35811100,4853.03
2009-05-04,4790.03,4908.88,4781.97,4902.45,29193200,4902.45
2009-05-01,4769.45,4769.45,4769.45,4769.45,000,4769.45
2009-04-30,4732.90,4837.22,4710.09,4769.45,49521800,4769.45
2009-04-29,4617.01,4722.11,4611.54,4704.56,41385000,4704.56
2009-04-28,4659.81,4661.20,4547.90,4607.42,36019500,4607.42
2009-04-27,4625.41,4712.97,4571.54,4694.07,31630000,4694.07
2009-04-24,4545.25,4674.73,4542.89,4674.32,34329100,4674.32
2009-04-23,4565.44,4609.17,4524.48,4538.21,38219200,4538.21
2009-04-22,4508.78,4594.88,4456.50,4594.42,42175700,4594.42
2009-04-21,4488.63,4542.92,4390.70,4501.63,43229700,4501.63
2009-04-20,4655.84,4667.65,4470.84,4486.30,34182100,4486.30
2009-04-17,4622.28,4686.29,4590.72,4676.84,49733300,4676.84
2009-04-16,4570.34,4644.84,4531.94,4609.46,26669700,4609.46
2009-04-15,4527.66,4559.28,4488.26,4549.79,23441300,4549.79
2009-04-14,4489.02,4583.91,4461.48,4557.01,31983500,4557.01
2009-04-13,4491.12,4491.12,4491.12,4491.12,000,4491.12
2009-04-09,4397.06,4510.74,4377.98,4491.12,29713000,4491.12
2009-04-08,4286.47,4377.35,4228.89,4357.92,26723500,4357.92
2009-04-07,4359.21,4379.33,4276.29,4322.50,25774700,4322.50
2009-04-06,4421.71,4457.19,4306.48,4349.81,32710900,4349.81
2009-04-03,4353.46,4456.30,4335.09,4384.99,38642300,4384.99
2009-04-02,4173.62,4404.62,4173.09,4381.92,46661200,4381.92
2009-04-01,4074.79,4148.66,3997.46,4131.07,27688100,4131.07
2009-03-31,4007.66,4091.66,4007.22,4084.76,25567200,4084.76
2009-03-30,4175.41,4175.45,3987.39,3989.23,27506000,3989.23
2009-03-27,4251.86,4272.12,4155.54,4203.55,30316100,4203.55
2009-03-26,4226.97,4262.96,4210.98,4259.37,29275200,4259.37
2009-03-25,4175.33,4262.23,4139.59,4223.29,31499800,4223.29
2009-03-24,4201.49,4239.74,4150.97,4187.36,32189000,4187.36
2009-03-23,4109.28,4184.77,4102.34,4176.37,32366800,4176.37
2009-03-20,4006.47,4081.73,3995.09,4068.74,61462000,4068.74
2009-03-19,4013.69,4137.80,4002.33,4043.46,43701100,4043.46
2009-03-18,4024.18,4066.69,3948.59,3996.32,27428200,3996.32
2009-03-17,4040.83,4046.42,3947.28,3987.77,29223900,3987.77
2009-03-16,3990.83,4063.02,3983.40,4044.54,27140400,4044.54
2009-03-13,3988.05,4053.84,3936.81,3953.60,30957300,3953.60
2009-03-12,3890.23,3971.25,3802.20,3956.22,35358100,3956.22
2009-03-11,3866.74,3994.77,3829.13,3914.10,36902500,3914.10
2009-03-10,3716.29,3908.14,3681.33,3886.98,42239500,3886.98
2009-03-09,3677.07,3706.32,3588.89,3692.03,25895900,3692.03
2009-03-06,3699.33,3769.13,3638.00,3666.41,32612200,3666.41
2009-03-05,3864.18,3864.18,3695.49,3695.49,32906400,3695.49
2009-03-04,3724.74,3891.71,3721.91,3890.94,35075900,3890.94
2009-03-03,3724.53,3755.88,3667.86,3690.72,26884800,3690.72
2009-03-02,3817.51,3821.97,3692.78,3710.07,29419400,3710.07
2009-02-27,3907.85,3907.85,3764.69,3843.74,38706800,3843.74
2009-02-26,3882.88,3989.63,3849.76,3942.62,38089400,3942.62
2009-02-25,3937.93,3977.77,3790.79,3846.21,32879900,3846.21
2009-02-24,3922.02,3932.59,3816.88,3895.75,30558700,3895.75
2009-02-23,4057.25,4111.52,3912.71,3936.45,26355700,3936.45
2009-02-20,4164.51,4167.05,4014.66,4014.66,39731900,4014.66
2009-02-19,4212.71,4275.09,4189.16,4215.21,23491800,4215.21
2009-02-18,4229.53,4255.39,4124.11,4204.96,27027800,4204.96
2009-02-17,4329.35,4329.70,4195.22,4216.60,31331900,4216.60
2009-02-13,4458.74,4508.72,4397.60,4413.39,23627400,4413.39
2009-02-12,4518.68,4518.68,4371.47,4407.56,28075700,4407.56
2009-02-11,4491.72,4539.22,4466.06,4530.09,23591500,4530.09
2009-02-10,4636.64,4649.23,4505.54,4505.54,32192300,4505.54
2009-02-09,4627.83,4688.59,4596.74,4666.82,31025200,4666.82
2009-02-06,4524.80,4657.06,4506.45,4644.63,36720600,4644.63
2009-02-05,4443.95,4519.44,4387.78,4510.49,29629000,4510.49
2009-02-04,4388.26,4545.52,4372.01,4492.79,31946100,4492.79
2009-02-03,4302.52,4385.44,4224.53,4374.96,26628600,4374.96
2009-02-02,4309.17,4309.19,4198.15,4271.04,21657500,4271.04
2009-01-30,4420.33,4454.39,4312.17,4338.35,29924900,4338.35
2009-01-29,4495.74,4501.44,4393.98,4428.11,28782900,4428.11
2009-01-28,4347.78,4533.70,4347.78,4518.72,37840400,4518.72
2009-01-27,4322.99,4360.79,4264.97,4323.42,26957300,4323.42
2009-01-26,4165.71,4371.52,4145.12,4326.87,31058500,4326.87
